29379831,3371,339,0,276,25,0,0,0,0,0,0,24,238,222,452,0,109,60,0,209,246,0,0,0,30,0,0,0,16,0,72,6,0,0,401,38,148,0,6,62,55,72,2124,2289,0,1994,8,156,0,216,1488,18,273,216,0,0,2,0,0,13,15,0,29,0,0,0,0,70,0,0,308
29379615,3324,235,26,187,352,0,0,24,0,0,0,40,472,36,245,0,543,52,0,156,425,96,24,36,481,208,0,0,97,140,201,14,0,0,368,224,76,0,6,92,6,116,8764,10274,0,20945,173,1350,0,675,9853,0,1836,728,0,0,0,0,0,5,18,146,2,0,0,0,0,53,0,0,3764
29379666,56472,2058,12,900,3827,0,0,0,0,0,0,24,1488,186,5298,0,239,0,84,0,108,0,0,24,72,0,104,0,517,92,64,0,115,0,22344,58,12896,0,0,1003,110468,21312,152592,359224,0,359534,518,0,0,39308,52080,0,106646,0,0,1620,595,0,0,0,383,36,8004,0,80,0,20,347,0,0,1556
29379827,4138,0,0,60,6,0,0,0,0,0,0,84,1284,42,0,0,144,6,0,40,78,0,0,150,18,0,0,24,577,1644,40,0,46,0,5909,1233,0,0,0,1742,34415,27160,55903,20640,0,152716,612,108,80,4513,30,3026,0,0,0,0,2297,0,0,400,1854,42,2493,0,84,0,83,1001,0,0,1920
29379698,7068,7477,0,30,3281,0,0,0,0,0,0,12,2343,18,768,0,464,180,0,0,258,294,0,0,48,0,0,120,357,52,232,0,0,0,1509,1268,3684,0,102,604,1857,4328,142505,824,0,16056,208,0,812,240,2857,0,0,0,0,0,184,0,160,0,632,0,452,80,0,0,0,101,0,0,0
29379677,32051,23520,294,72,11471,0,0,12,36,0,0,0,2758,60,3041,0,64,0,0,0,60,42,0,0,78,2000,8,72,930,1650,40,0,0,0,0,2055,0,0,0,0,24964,30276,205327,1556,0,930275,1454,54,880,9289,113911,0,1903,9280,2676,9858,621,0,0,980,2161,696,80,320,260,710,0,1499,0,0,692
29563833,46927,10509,294,1560,1042,0,0,389,0,0,0,1212,2430,66,4802,0,582,36,78,1342,1308,0,0,0,0,84,291,24,585,58,291,108,69,0,116,411,428,0,0,0,8168,21376,55386,80835,0,112822,5,0,0,2283,10488,0,26206,504,188,1353,74,0,0,0,626,309,2268,0,0,48,60,999,0,0,0
29379678,2117,1582,0,162,931,0,0,0,0,0,0,0,183,0,72,0,96,108,0,0,186,0,0,0,6,0,0,48,642,423,56,0,23,0,14232,2489,256,0,0,1571,14582,15480,11521,13919,80,20736,309,54,400,6557,1528,0,0,239,0,0,0,0,0,648,3617,24,290,0,92,0,0,1328,0,0,2765
29564005,3249,1410,54,24,2227,0,0,0,0,0,969,0,2137,12,911,0,8,12,0,0,84,0,0,0,6,33040,0,24,24,104,24,0,0,0,3340,423,36804,0,0,24,2793,17520,32646,0,0,144125,56,0,244,1149,706,538,4133,1004,0,0,0,0,0,112,70,377,0,12,176,0,6,199,0,0,0
29379618,8000,1781,6,969,2049,0,0,0,36,0,0,96,1023,18,216,0,232,902,0,0,786,0,0,0,0,0,32,8,704,1087,96,0,0,0,10096,1720,1280,0,0,626,36000,11636,45395,3988,0,88056,533,0,164,4457,41070,0,0,0,0,0,0,0,0,1584,1272,24,11132,0,332,0,50,762,0,0,2765
29379537,20585,64092,0,0,17,0,0,0,0,0,0,0,2058,0,0,0,128,0,0,0,0,0,0,0,0,0,0,72,3712,2465,120,0,0,0,2430,1239,10000,0,0,0,48161,54736,35044,268795,0,1016653,668,0,0,2131,11535,0,0,20720,0,17325,0,0,0,0,6,0,14480,0,0,0,0,0,0,0,0
29683450,6959,8080,0,0,0,0,0,0,54,0,0,0,1560,0,83,0,224,24,0,66,0,0,0,0,0,0,0,0,592,60,56,0,46,0,782,36,0,0,0,44,9647,5104,15041,0,0,14691,56,0,0,458,6463,0,0,0,0,0,46,0,0,0,1248,0,305,0,240,0,0,10,0,0,0
29379860,2969,450,0,0,8891,0,0,0,0,0,0,0,48,0,0,0,88,0,0,0,0,0,0,0,30,0,0,72,1721,411,32,0,0,0,44,2876,1280,0,0,0,445,4736,536648,15453,0,5362,2002,0,0,582,1442,0,0,320,80,0,0,0,0,0,927,0,0,0,80,0,0,2239,0,0,0
29430384,10687,1008,6,2046,144,0,0,0,0,0,0,384,168,6,1348,753,80,0,6,0,666,0,0,0,0,0,0,8,644,0,16,0,69,0,44490,12,0,0,0,677,3475,29640,20113,294243,0,80427,0,294,400,2833,11242,0,0,0,0,13520,966,0,720,0,0,6,8328,0,0,0,0,19,0,0,173
29379612,34454,1769,6,2958,7980,0,185,744,0,0,0,0,1096,498,6801,0,104,204,0,56,258,0,0,42,264,100,64,16,890,24,56,96,0,0,0,184,160,0,0,571,1459,4688,46030,30087,80,68300,168,7350,800,27270,8098,46,2403,0,0,10827,0,0,0,1452,112,42,160,160,564,0,100,84,0,0,6932
29379894,290,132,5,45,50,172,0,0,0,0,0,0,10,0,136,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,431,0,1136,0,0,2,23,68,3005,9567,0,10513,0,0,4,1501,7,0,84,116,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
29379613,521509,103732,294,31341,85754,4734,36,0,0,0,0,2322,43154,43686,243083,840,4616,2766,0,64,16235,3259,1577,755,3294,0,916,88,0,985,1740,900,0,0,16985,1748,336,12,458,1421,3871,3156,118573,49816,84,73648,2295,0,240,29942,48348,0,3471,0,0,0,11,55,240,320,7976,294,660,404,1120,0,40,1245,0,0,5549
29379702,60564,5292,0,30,684,0,0,0,0,0,0,0,1014,6,4704,0,16,0,0,4,204,0,0,54,120,0,8,0,0,0,8,42,0,0,1268,0,0,0,0,295,2941,640,1039,0,0,13829,16,1176,0,2142,57295,0,0,0,0,0,0,0,0,240,0,12,0,80,240,0,0,249,0,0,77
29379609,147265,43693,0,648,30426,0,0,0,0,0,103,492,8249,102,3582,0,858,2370,6,62,162,1182,12,6,36,0,0,24,676,60,644,0,0,0,0,92,38176,0,9408,17,105108,6608,265201,21880,0,300803,168,726,1520,2247,15,0,0,39424,1030,132492,0,66,240,160,76,144,2800,80,0,183,0,312,0,0,1306
29607967,5264,1169,0,0,185,0,0,0,0,0,0,0,593,10,89,0,248,54,0,0,108,0,0,0,0,0,24,48,888,520,511,0,74,0,3003,469,820,0,0,825,554,400,762,1043,0,1639,1210,6,0,27,2128,0,173,0,0,0,0,0,0,0,4037,0,8,0,33,0,19,88,0,0,0
29563827,35280,14700,294,276,7649,0,0,294,162,0,0,0,4116,0,2178,0,160,60,0,0,318,0,0,0,108,0,176,96,2857,2466,1144,390,138,0,0,4937,265984,0,0,0,26034,80400,325558,15711,0,936338,1494,1200,3120,18485,0,0,0,4800,10601,34205,4642,125,1384,1456,178831,612,1284,84,164,8165,157,4244,0,0,3764
29379604,31164,9131,0,2087,27070,0,0,0,18,0,20,390,3959,324,1373,20,167,473,12,147,714,120,24,78,78,0,0,8,310,60,32,2706,0,642,0,82,32160,0,5,0,4709,5520,33441,0,0,58583,24,1470,1156,478,103,0,0,0,375,315,0,0,916,0,141,0,0,0,0,3,40,14,0,0,480
29379843,930,0,0,0,0,0,0,0,0,0,0,0,282,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15613,0,0,0,0,656,3281,51632,8342,62122,84,334166,0,0,0,570,0,54,192,0,0,0,1517,0,264,8,0,0,22536,12,0,0,13,0,0,0,0
29537235,7180,11329,0,174,62,0,0,0,0,0,0,0,647,0,304,0,39,1157,0,0,48,0,0,0,0,0,24,24,592,12,40,12,0,0,7838,1320,0,0,0,301,250953,7001,15017,83510,0,205262,100,0,373,1523,47918,0,10,192,0,276,0,0,0,88,2908,314,1200,96,0,48,0,1600,0,0,0
29756769,14132,8852,0,336,1781,0,0,0,0,0,16,12,1434,174,1920,12,191,102,30,36,1182,0,6,0,48,5608,0,32,587,103,208,6,91,0,2969,411,56328,0,0,519,14780,12336,0,0,16,200300,72,0,640,4051,3773,0,24252,0,0,0,115,65,320,340,614,12,976,324,564,0,3,15,0,0,2765
29379835,2088,1328,54,192,359,0,0,15,0,0,0,0,2475,113,488,0,168,0,0,111,390,0,0,6,78,108,438,96,55,0,104,0,23,0,735,227,920,0,0,37,1821,6340,20805,22969,0,72321,438,24,0,1507,6105,87,243,20,0,0,0,0,0,116,4908,174,24,12,4,0,39,359,0,0,1000
29722953,396,360,0,0,6,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,323,0,278,150,0,0,0,155,2245,144,9,1668,0,322,16,0,80,18,0,0,0,0,0,0,0,0,480,0,0,0,12,0,0,0,0,288,0,0,20
29839429,634,605,0,48,1203,0,0,0,0,0,0,0,7,0,5,0,114,48,0,0,30,0,0,0,0,0,40,8,387,429,72,36,161,0,7285,457,0,0,0,211,1060,6932,248440,0,0,46485,405,0,0,1082,19541,0,9942,2813,0,720,24,30,0,0,387,77,568,80,0,0,0,3235,0,0,2765
29379593,92240,32589,12,4578,6906,0,0,18,0,36,391,294,8348,1372,6221,871,592,1313,282,203,5728,0,12,0,1130,0,311,8,898,423,587,42,23,0,5323,1337,8224,0,2646,802,6185,8392,17084,31916,0,54727,878,10584,332,7385,3736,0,5650,9796,0,0,4,0,24,0,1239,3058,4,80,672,0,0,0,0,0,0
29832988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4524,0,0,0,0,0,2471,6496,0,0,0,70315,9604,0,4320,0,3568,0,0,0,207,1280,0,0,4,225,10497,0,0,248,0,51836,0,0,0,0,180,0,0,0,0,0
29379538,77927,3288,294,2232,79674,0,0,0,882,0,0,0,8681,66,786,0,72,0,0,16,432,294,0,0,6,13680,40,40,1144,161,16,54,0,216,98,149,52240,0,0,0,10689,4432,244562,2939,0,146069,136,588,240,568,22572,0,0,0,0,2385,0,0,160,13,124,882,0,93,0,0,0,0,0,0,480
29379863,27017,6110,0,378,761,0,117,0,0,0,6,66,2445,546,3304,594,37,387,6,28,1128,24,6,24,408,320,32,16,52,241,88,30,0,0,0,185,29040,0,17,0,2022,4236,8418,0,0,112633,327,6606,1364,1551,32332,0,3,32800,104,708,0,0,4,249,34,0,438,45,20,840,3,0,0,0,1134
29379623,21313,3548,0,1196,2678,0,15,304,304,192,189,1326,1203,1019,1210,189,0,1044,234,80,1277,54,252,162,48,0,40,0,5,84,0,120,0,5292,0,0,0,222,0,0,0,0,17792,0,0,27811,8,1176,0,2,17,0,266,120,0,0,0,0,0,0,112,5,0,0,0,0,0,0,0,0,0
29379836,2810,1341,48,387,1550,0,0,5,54,0,52,54,1008,119,332,56,80,1495,78,72,409,30,0,108,161,1528,69,72,20,0,64,60,0,5,626,12,1444,0,10,218,195,524,61696,5210,0,33917,296,2646,0,566,15,26,176,2668,8,63,0,0,0,24,12,180,4,8,0,0,0,14,0,0,308
29780131,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,80,0,0,0,0,0,173,16875,0,6668,0,0,0,1376,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
29379842,432,114,0,5,5,5,5,0,0,0,0,0,202,54,544,0,596,0,144,38,0,0,6,0,99,0,0,0,256,146,24,0,0,0,1470,164,0,0,0,0,386,1084,3539,32797,0,14471,112,0,32,1011,263,0,56,0,0,75,0,0,0,0,317,12,4,0,0,0,0,656,0,0,184
29379896,2298,328,6,123,526,0,5,24,6,0,4,0,204,46,64,10,500,41,36,4,33,0,131,0,64,120,24,40,121,18,476,96,0,0,48,6,6956,6,191,19,1986,972,3274,0,0,41956,50,726,20,504,0,0,133,0,16,357,0,0,0,0,24,54,0,0,20,147,0,20,0,0,1229
29379628,13886,6594,0,1188,2063,0,0,132,0,0,26,0,17951,24,2940,24,556,42,0,0,930,0,18,0,30,0,8,8,2310,12,32,0,0,0,44,24,18000,0,0,77,17668,5040,30954,0,0,96053,20,0,1360,924,12892,0,120,80,0,0,0,0,0,0,1262,0,0,0,80,0,0,7,0,0,0
29379844,41,131,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,23,0,767,0,0,0,0,99,1533,348,192,8082,4,38344,0,0,16,52,922,0,0,0,0,0,16,75,4,0,124,0,180,0,0,0,0,0,0,0,0
29840997,18358,3288,0,0,20,0,244,0,18,0,0,0,755,0,65,0,572,347,0,0,74,0,0,0,0,0,8,0,1718,417,133,0,0,0,5083,35,0,0,0,1478,17649,1852,0,0,0,173,445,0,420,1524,2237,0,0,0,0,0,452,0,0,0,0,6,2872,0,8,0,0,0,0,0,20
29988565,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0,0,0,0,30,0,0,35562,85695,0,10870,0,0,0,1764,2638,0,95,0,0,234,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1920
29378933,2962,2075,0,18,0,0,0,0,0,0,0,6,120,0,6,0,24,6,0,0,66,0,0,0,0,0,0,8,286,411,48,6,0,0,352,103,0,0,0,2,4868,484,769,0,0,133783,24,24,80,0,26847,0,0,0,0,0,340,217,0,0,7976,0,400,0,0,0,0,3231,0,0,173
29379905,10307,6138,0,372,1769,0,0,0,0,0,0,0,606,0,72,0,24,84,0,68,161,0,30,0,0,0,0,8,16,24,8,30,0,0,328,12,18000,0,0,1398,17764,1280,48772,0,0,150129,48,294,0,0,12443,0,0,480,0,0,110,0,0,0,79,0,0,0,0,0,0,28,0,0,941
29379001,229940,16597,294,6174,26215,0,0,0,0,0,28,198,5434,672,4719,48,96,1548,834,1727,8537,36,588,126,1950,0,88,8,318,12,32,161,23,0,8556,12,6480,0,0,2798,3494,10440,51994,137176,0,57271,32,0,240,17633,6817,284,5048,0,0,0,22,33,0,1124,307,642,160,320,800,0,183,503,0,0,24884
29425623,179172,6473,0,2362,2945,0,0,0,0,0,0,750,2357,228,9442,0,0,0,2160,32,2945,0,0,0,1464,9184,40,0,572,0,0,90,0,0,13,104,91776,0,2646,55,366,244,0,9990,0,1271,350,0,80,272,0,0,0,0,0,183,0,0,0,0,1841,0,0,0,0,0,0,498,0,0,0
29379363,2058,24,0,30,6,0,0,0,0,0,0,0,6,0,300,0,318,6,0,0,354,0,0,0,0,0,0,0,0,12,310,0,0,0,217,617,5200,0,0,11,1867,4016,540,778,0,22382,342,0,0,78,1936,0,0,0,0,45,0,0,80,0,313,0,45,0,0,0,0,0,0,0,0
29379858,10290,14112,0,0,31202,0,0,0,0,0,0,0,2357,366,701,0,64,0,0,0,0,0,0,0,96,0,0,462,8849,1643,8,0,0,0,0,411,0,0,0,0,15126,3072,223067,43897,0,389369,1629,0,0,592,15447,0,0,7844,0,0,0,0,0,0,218398,0,0,0,160,0,117,249,0,0,616
29563809,38112,15246,12,48,276,0,0,0,0,0,0,0,3012,144,2646,0,0,156,0,0,300,0,12,0,48,0,0,16,58,48,0,84,46,0,24868,1644,8,0,0,1738,12938,3688,22018,22254,0,7656,128,300,2400,26140,44256,0,0,0,0,0,44,44,0,1600,1228,0,656,32,800,0,0,1016,0,0,692
29379866,2651,882,0,6,0,0,0,0,0,0,0,18,534,0,120,0,72,6,0,0,6,0,0,0,0,0,0,0,858,0,40,0,0,0,0,0,0,0,0,132,3573,16820,654,210188,0,137686,0,0,0,339,0,0,0,0,45,6015,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379845,2945,1181,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,114,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,484,0,16678,0,27001,32,6,0,0,0,0,0,0,84,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379916,15,0,17,0,0,871,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,3287,0,0,0,0,0,0,0,1267,3206,0,329,0,0,0,0,72,0,249,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0
29379846,9518,0,0,0,0,0,0,0,0,0,0,0,48,0,696,0,8,0,0,0,0,0,696,0,0,0,0,0,881,58,8,0,0,0,74,24,0,0,0,0,0,824,0,45494,0,148682,0,0,0,194,380296,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29378892,538,55,294,10,106,1153,81,0,0,0,0,6,0,0,304,0,10,108,0,187,24,0,0,0,0,0,223,80,2009,24,127,6,0,0,0,0,0,0,0,33,0,328,5427,20697,0,4390,192,0,0,4068,495,0,1244,936,0,0,0,0,0,0,154,593,0,0,0,0,0,0,0,0,0
29379681,5,0,0,24,0,0,0,0,54,0,0,0,48,12,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,865,0,0,886,0,0,0,0,30,0,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379002,2945,2352,0,0,0,0,0,0,0,0,0,6,12,0,78,0,16,24,0,0,30,0,0,0,30,0,0,0,286,0,24,0,0,0,8211,822,0,0,0,825,6745,7956,16422,85176,0,246247,24,0,0,1462,3015,0,1013,0,0,0,0,0,0,80,2148,0,4400,0,0,0,0,5474,0,0,0
29379818,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20228,0,1554,0,0,0,0,656,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,49,0,0,0
29379840,114,0,0,0,0,0,0,0,0,0,0,0,72,18,473,0,8,0,0,0,0,0,0,6,12,0,0,0,373,0,32,0,0,0,2911,12,0,0,0,341,22,500,855,50479,260,4123,0,0,0,456,0,0,162,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
29378896,24402,10290,0,0,4998,0,0,0,0,0,0,0,174,0,0,0,32,60072,0,118,0,0,0,0,0,0,0,96,676,822,32,30,0,0,9658,619,0,0,0,96,48480,8244,3633,175922,0,89222,486,54,400,751,0,98,0,0,0,45,166,567,0,84,3681,12,0,4,340,0,0,53418,0,0,308
29727962,13886,1764,588,2362,1769,3853,685,3251,2663,0,0,0,72,48,0,4,5441,12,0,0,108,24,6,96,0,80,0,323,12547,0,0,12,0,54,497,0,1280,0,24,0,0,64,34753,8373,20,2556,24,0,0,54,92,0,147,84,0,0,0,0,0,0,9,2357,0,0,260,0,0,0,0,0,0
29379834,1381,1537,0,857,1003,0,0,0,0,0,0,294,145,53,179,0,36,9,0,4,285,0,0,36,6,372,96,56,306,38,312,0,185,0,16181,6,0,0,0,1126,783,10640,60338,778,0,107409,1156,24,7476,824,89352,51,0,0,0,0,2032,175,1484,0,302,0,7752,0,164,0,0,4712,0,0,173
40002273,309,72,6,0,456,0,0,0,0,0,0,0,294,0,456,0,0,0,18,0,20,0,0,0,0,0,96,0,0,24,0,0,91,0,778,36,0,0,0,195,1556,3072,1921,18757,0,19663,104,0,92,78,462,0,1200,0,0,0,195,0,0,0,105,162,768,0,0,0,0,0,0,0,0
29379708,5181,3276,24,1432,0,0,0,0,0,0,0,36,964,0,606,0,0,0,0,662,12,0,0,0,0,0,0,0,48,92,0,0,0,0,0,0,0,0,0,0,1925,2736,24681,0,0,38257,72,0,4,1603,11093,0,0,0,0,1490,0,0,0,0,6,162,976,0,0,0,0,182,0,0,0
29379701,42404,0,0,0,2058,0,0,0,0,0,0,0,180,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,80,291,0,0,1299,0,0,0,26,4766,0,32174,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29996996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,16,540,778,0,1059,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
29379101,10645,2971,0,114,384,0,0,0,0,0,0,174,876,54,1324,136,32,384,0,1409,138,186,0,0,42,0,32,0,24,24,16,0,0,1480,99,60,500,0,0,11,1292,600,180,3730,0,1620,8,1176,458,444,67,0,814,0,45,0,0,0,0,0,27,0,160,0,0,48,0,35,0,0,530
29379089,12,24,0,0,0,0,0,42,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,74921,0,0,0,91,1399,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
29379833,2104,193,0,84,132,0,0,0,0,0,0,0,540,132,90,0,10,0,0,0,60,0,0,0,0,0,88,0,206,310,8,0,228,0,3462,447,25936,0,0,10,120300,16556,60305,0,0,46804,717,0,0,6,17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379686,387,137,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,12,0,0,0,13,0,352,638,0,0,93244,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
29801553,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,692,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379015,43,38,8,29,38,0,0,0,0,0,6,0,17,5,10,6,0,0,6,0,6,0,24,24,48,0,0,32,127,0,0,2,0,0,260,18,0,0,0,17,0,84,2228,0,0,195,32,0,0,130,15,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
29379664,43,106,0,101,5,0,0,0,0,0,0,0,96,0,150,0,32,605,0,0,23,0,0,0,30,0,8,0,0,0,0,0,0,0,0,103,0,0,0,0,291,320,6221,0,0,4320,0,0,100,15,1602,0,0,196,4,180,11,0,0,0,7,0,0,0,20,80,0,0,0,0,0
29996995,294,0,0,0,54,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,24,0,0,98,0,0,0,0,0,0,420,3305,1038,0,3911,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
29379915,4729,1769,0,2651,593,1580,459,3617,36,0,0,0,593,588,2960,0,1494,0,12,0,0,12,36,0,54,0,48,8,858,12,24,0,0,0,33369,24,0,0,0,129,5171,1284,154634,174866,0,74874,572,0,29,22351,11616,0,2464,1684,0,540,120,44,0,328,9,1500,320,0,80,0,0,84,0,0,0
29833190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133026,0,0,0,0,0,10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,0,0,0,0,0,0,0,0,0,0
29379642,598,0,0,0,0,230,230,593,2386,0,0,0,12,24,0,0,350,0,0,0,0,0,0,0,0,0,32,0,1181,0,40,0,0,0,2561,0,4,0,0,24,3,0,9526,9526,0,1428,0,0,0,693,131,0,0,0,0,720,0,0,0,0,0,48,0,4,84,0,20,28,0,0,0
29379824,0,0,0,0,0,15,10,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,354,0,0,0,11,78,0,30,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0
29793472,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,6,0,0,0,0,0,0,0,0,0,25,0,0,0,860,0,0,0,0,19,3,0,0,0,0,1357,20,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,24,0,0,0
29974413,309582,87267,18,166403,110024,0,0,6,694,0,3011,29592,36823,8649,96474,0,12153,13452,0,3432,39416,15372,8108,8620,11964,0,64,24,398,228,4660,4450,230,79506,14900,0,0,5344,627,2020,252,375,0,0,0,0,8,66150,5,0,0,0,0,0,0,0,61,28,0,0,69,96,842,0,0,0,0,56,0,0,0
29446255,1513540,109329,0,518210,144004,0,0,0,6742,61087,0,49686,89432,42787,104267,0,371140,77665,107959,0,465133,0,126416,156550,92478,0,0,0,301,0,234794,41165,0,0,2789,0,0,24288,6369,1351,0,0,3420,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29804035,110168,12198,0,15868,6228,0,0,0,6,17,5528,4491,2023,0,765,8092,34060,1589,5281,1699,15255,588,0,0,4603,0,0,0,0,0,418,0,0,38,4820,0,0,1306,8063,542,0,0,0,0,0,0,5,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29563563,277006,159474,0,95682,79210,0,0,0,0,7140,20822,36180,51026,8282,19576,41686,0,23708,23148,0,70772,83496,10076,588,10178,0,0,0,0,0,0,0,0,48216,0,0,0,0,60986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29750335,80889,14192,0,12721,6548,0,0,0,0,0,3855,603,3254,299,2372,6069,1864,3528,1480,0,9161,2090,80,2063,1186,0,0,0,0,0,1616,294,0,588,17,0,0,0,1462,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29986364,112827,12048,6,31113,9966,0,0,0,54,2392,6100,24483,7803,3017,3928,5274,259,17975,2788,3169,21490,5086,4989,4473,3693,0,0,88,98,51,178,2063,818,4998,0,0,0,3345,23041,0,0,0,21,174,0,1,0,29400,0,0,0,0,0,0,0,0,0,0,0,0,83,726,0,0,0,0,0,5,0,0,0
40001857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,69539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15722,0,0,0,0,0,0,0,33414,4079,0
29983887,71,44,0,1609,49,0,0,0,0,15,38,324,37,5,10,26,1500,341,15,215,35,0,15,15,74,0,0,8,0,3731,408,101,0,0,1313,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29643421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,15,0,0,0
